"-","id","timestamp","frameNumber","x","y","vx","vy","size"
"$","43","1707211073075","1581","-98.8984375","6.3984375","20.3849811553955","1","8.3155517578125"
"$","43","1707211073137","1582","-97.671875","6.4453125","20.3849811553955","1","8.3155517578125"
"$","43","1707211073200","1583","-96.4765625","6.859375","20.3948936462402","1","8.3155517578125"
"$","43","1707211073263","1584","-95.2578125","6.9296875","20.3948936462402","1","8.3155517578125"
"$","43","1707211073341","1585","-94.046875","7.453125","20.6434230804443","1","8.3155517578125"
"$","43","1707211073403","1586","-92.8046875","7.546875","20.6434230804443","1","8.3155517578125"
"$","43","1707211073466","1587","-91.5703125","7.6484375","20.6434230804443","1","8.3155517578125"
"$","43","1707211073544","1588","-89.125","8.1484375","20.6817874908447","1","8.3155517578125"
"$","43","1707211073606","1589","-87.921875","8.2421875","20.6803531646729","1","8.3155517578125"
"$","43","1707211073669","1590","-86.6796875","8.359375","20.6803531646729","1","8.3155517578125"
"$","43","1707211073747","1591","-85.4765625","8.875","20.4910907745361","1","8.3155517578125"
"$","43","1707211073809","1592","-84.265625","9.1171875","20.7034034729004","1","8.3155517578125"
"$","43","1707211073872","1593","-83.0625","9.3671875","20.7461795806885","1","8.3155517578125"
"$","43","1707211073934","1594","-81.828125","9.6484375","20.7767887115479","1","8.3155517578125"
"$","43","1707211073997","1595","-80.5859375","9.8046875","20.7767887115479","1","8.3155517578125"
"$","43","1707211074075","1596","-78.1328125","10.03125","20.7837181091309","1","8.3155517578125"
"$","43","1707211074137","1597","-76.8984375","10.1484375","20.7799835205078","1","6.93994140625"
"$","43","1707211074200","1598","-75.65625","10.28125","20.7858905792236","1","7.0869140625"
"$","43","1707211074278","1599","-74.4140625","10.4296875","20.7858905792236","1","7.0869140625"
"$","43","1707211074340","1600","-73.1875","10.5703125","20.7927284240723","1","7.2061767578125"
"$","43","1707211074403","1601","-71.953125","10.5859375","20.7783985137939","1","6.4742431640625"
"$","43","1707211074465","1602","-70.7421875","10.6953125","20.7740726470947","1","6.683349609375"
"$","43","1707211074544","1603","-69.5234375","10.6953125","20.7599067687988","1","6.86328125"
"$","43","1707211074606","1604","-68.3828125","10.859375","20.7717552185059","1","5.68310546875"
"$","43","1707211074669","1605","-67.2109375","11.0390625","20.5825748443604","1","4.8553466796875"
"$","43","1707211074731","1606","-64.7421875","11.28125","20.7587013244629","1","5.2099609375"
"$","43","1707211074809","1607","-63.515625","11.4296875","20.7992076873779","1","4.74609375"
"$","43","1707211074872","1608","-62.2890625","11.5234375","20.8020114898682","1","5.125732421875"
"$","43","1707211074934","1609","-61.046875","11.65625","20.8020114898682","1","5.125732421875"
"$","43","1707211074997","1610","-59.8046875","11.75","20.8126945495605","1","5.46240234375"
"$","43","1707211075075","1611","-58.5625","11.734375","20.7894859313965","1","4.752685546875"
"$","43","1707211075137","1612","-57.3203125","11.8515625","20.7894859313965","1","4.752685546875"
"$","44","1707211075137","1612","-108.7578125","6.4609375","21.6076583862305","1","7.720458984375"
"$","43","1707211075200","1613","-56.1171875","11.71875","20.7568473815918","1","3.97705078125"
"$","44","1707211075200","1613","-107.46875","6.578125","21.6076583862305","1","7.720458984375"
"$","43","1707211075278","1614","-54.875","11.8203125","20.7568473815918","1","3.97705078125"
"$","43","1707211075340","1615","-52.390625","11.9921875","20.7698936462402","1","4.809814453125"
"$","43","1707211075403","1616","-51.1484375","12.09375","20.7698936462402","1","4.809814453125"
"$","44","1707211075403","1616","-102.390625","6.859375","21.3692951202393","1","7.782470703125"
"$","43","1707211075465","1617","-49.9140625","12.15625","20.7817687988281","1","5.155029296875"
"$","44","1707211075465","1617","-101.109375","6.96875","21.3692951202393","1","7.782470703125"
"$","43","1707211075544","1618","-48.71875","12.3515625","20.8061370849609","1","4.0875244140625"
"$","43","1707211075606","1619","-47.4765625","12.5234375","20.6273517608643","1","3.4765625"
"$","43","1707211075669","1620","-46.25","12.609375","20.6012668609619","1","3.947265625"
"$","43","1707211075762","1621","-44.9921875","12.796875","20.6351127624512","1","3.2684326171875"
"$","43","1707211075809","1622","-43.765625","12.90625","20.6414546966553","1","3.748779296875"
"$","43","1707211075872","1623","-42.53125","13.0390625","20.6684036254883","1","4.191650390625"
"$","43","1707211075950","1624","-144.015625","0.5703125","19.3303050994873","1","7.505859375"
"$","44","1707211075950","1624","-40.0625","13.28125","20.6846904754639","1","4.611083984375"
"$","45","1707211075950","1624","-90.8046875","9.203125","21.752571105957","1","7.87548828125"
"$","43","1707211075997","1625","-142.8984375","0.875","19.3303050994873","1","7.505859375"
"$","44","1707211075997","1625","-38.8359375","13.4140625","20.5080280303955","1","5.00048828125"
"$","45","1707211075997","1625","-89.4921875","9.3828125","21.7603092193604","1","7.87548828125"
"$","43","1707211076090","1626","-37.609375","13.5546875","20.52659034729","1","5.35400390625"
"$","44","1707211076090","1626","-88.1953125","9.5625","21.7603092193604","1","7.87548828125"
"$","43","1707211076137","1627","-140.59375","0.3984375","19.2783508300781","1","7.597412109375"
"$","44","1707211076137","1627","-36.3828125","13.7109375","20.5630645751953","1","5.66650390625"
"$","45","1707211076137","1627","-86.90625","9.734375","21.7603092193604","1","7.87548828125"
"$","43","1707211076215","1628","-139.453125","0.5859375","19.2783508300781","1","7.597412109375"
"$","44","1707211076215","1628","-35.15625","13.8359375","20.5630645751953","1","5.66650390625"
"$","43","1707211076278","1629","-138.3515625","1.125","19.3636837005615","1","7.658447265625"
"$","44","1707211076278","1629","-33.9296875","13.9609375","20.5630645751953","1","5.66650390625"
"$","45","1707211076278","1629","-125.09375","-3.6015625","17.7751541137695","1","8.3155517578125"
"$","43","1707211076340","1630","-137.2109375","1.34375","19.3636837005615","1","7.658447265625"
"$","44","1707211076340","1630","-32.6953125","14.0859375","20.5630645751953","1","5.66650390625"
"$","45","1707211076340","1630","-124.0234375","-3.65625","17.7751541137695","1","8.3155517578125"
"$","43","1707211076403","1631","-136.0703125","1.5703125","19.3636837005615","1","7.658447265625"
"$","44","1707211076403","1631","-31.4765625","14.203125","20.469783782959","1","5.9600830078125"
"$","43","1707211076481","1632","-133.703125","0.421875","19.4192485809326","1","7.689453125"
"$","44","1707211076481","1632","-29.03125","14.46875","20.5179882049561","1","5.2734375"
"$","45","1707211076481","1632","-79.1015625","10.515625","22.0103797912598","1","7.87548828125"
"$","46","1707211076481","1632","-120.890625","-3.234375","17.6830291748047","1","8.3155517578125"
"$","43","1707211076543","1633","-132.5390625","0.53125","19.4192485809326","1","7.689453125"
"$","44","1707211076543","1633","-27.8125","14.609375","20.4037799835205","1","5.5908203125"
"$","45","1707211076543","1633","-77.78125","10.8359375","22.0372676849365","1","7.87548828125"
"$","43","1707211076606","1634","-131.421875","0.9296875","19.4515037536621","1","7.720458984375"
"$","44","1707211076606","1634","-26.59375","14.734375","20.4037799835205","1","5.5908203125"
"$","45","1707211076606","1634","-76.4921875","11.1171875","22.0674743652344","1","7.87548828125"
"$","43","1707211076668","1635","-130.265625","1.0546875","19.4515037536621","1","7.720458984375"
"$","44","1707211076668","1635","-25.3828125","14.84375","20.5257606506348","1","5.8875732421875"
"$","45","1707211076668","1635","-75.1796875","11.3046875","22.0674743652344","1","7.87548828125"
"$","43","1707211076747","1636","-129.0546875","0.453125","19.6642303466797","1","7.75146484375"
"$","44","1707211076747","1636","-24.1796875","15.1484375","20.5092067718506","1","4.7503662109375"
"$","45","1707211076747","1636","-73.8671875","11.484375","22.0674743652344","1","7.87548828125"
"$","46","1707211076747","1636","-116.625","-3.734375","17.7645454406738","1","8.3155517578125"
"$","43","1707211076809","1637","-127.90625","0.5078125","19.6704177856445","1","7.782470703125"
"$","44","1707211076809","1637","-22.96875","15.2890625","20.5859909057617","1","5.12939453125"
"$","45","1707211076809","1637","-72.5546875","11.6640625","22.0674743652344","1","7.87548828125"
"$","46","1707211076809","1637","-115.5546875","-3.7734375","17.7645454406738","1","8.3155517578125"
"$","43","1707211076872","1638","-126.75","0.734375","19.673267364502","1","7.8134765625"
"$","44","1707211076872","1638","-21.7421875","15.4296875","20.5859909057617","1","5.12939453125"
"$","45","1707211076872","1638","-71.2421875","12.1640625","22.1730690002441","1","7.87548828125"
"$","43","1707211076934","1639","-125.5703125","0.734375","19.6747627258301","1","7.844482421875"
"$","44","1707211076934","1639","-20.5078125","15.5625","20.5859909057617","1","5.12939453125"
"$","45","1707211076934","1639","-69.9296875","12.4609375","22.2092895507813","1","7.87548828125"
"$","46","1707211076934","1639","-113.5","-3.2890625","17.6803779602051","1","8.3155517578125"
"$","43","1707211077012","1640","-124.390625","0.8203125","19.6747627258301","1","7.844482421875"
"$","44","1707211077012","1640","-19.296875","15.90625","20.5132465362549","1","4.396728515625"
"$","45","1707211077012","1640","-68.6171875","12.640625","22.2223339080811","1","7.87548828125"
"$","46","1707211077012","1640","-112.4453125","-3.296875","17.6803779602051","1","8.3155517578125"
"$","43","1707211077075","1641","-122.0625","1.15625","19.6793155670166","1","7.87548828125"
"$","44","1707211077075","1641","-16.875","16.1328125","20.6224975585938","1","4.7841796875"
"$","45","1707211077075","1641","-65.9921875","12.828125","22.1833229064941","1","7.87548828125"
"$","43","1707211077137","1642","-120.8828125","1.25","19.6793155670166","1","7.87548828125"
"$","44","1707211077137","1642","-15.6484375","16.2734375","20.6224975585938","1","4.7841796875"
"$","45","1707211077137","1642","-64.671875","13.0234375","22.1833229064941","1","7.87548828125"
"$","43","1707211077200","1643","-119.984375","2.359375","19.9415550231934","1","6.4013671875"
"$","45","1707211077200","1643","-63.359375","13.2109375","22.1833229064941","1","7.87548828125"
"$","43","1707211077278","1644","-118.796875","2.515625","19.9415550231934","1","6.4013671875"
"$","45","1707211077278","1644","-62.0390625","13.40625","22.1833229064941","1","7.87548828125"
"$","43","1707211077340","1645","-117.65625","2.984375","19.9835033416748","1","6.5986328125"
"$","45","1707211077340","1645","-60.7265625","13.59375","22.1833229064941","1","7.87548828125"
"$","43","1707211077403","1646","-116.46875","3.1484375","19.9835033416748","1","6.5986328125"
"$","45","1707211077403","1646","-59.40625","13.7890625","22.1833229064941","1","7.87548828125"
"$","43","1707211077465","1647","-115.2890625","3.3046875","19.9890251159668","1","6.77001953125"
"$","43","1707211077543","1648","-114.1015625","3.4765625","19.9890251159668","1","6.77001953125"
"$","45","1707211077543","1648","-56.71875","15.3671875","22.7039070129395","1","7.87548828125"
"$","43","1707211077606","1649","-112.9140625","3.640625","19.9890251159668","1","6.77001953125"
"$","45","1707211077606","1649","-55.3828125","15.625","22.7039070129395","1","7.87548828125"
"$","43","1707211077668","1650","-111.7578125","4.078125","20.0205116271973","1","6.943603515625"
"$","45","1707211077668","1650","-101.140625","-0.109375","18.192756652832","1","8.3155517578125"
"$","43","1707211077731","1651","-110.5703125","4.265625","20.0205116271973","1","6.943603515625"
"$","45","1707211077731","1651","-100.0625","-0.2265625","18.192756652832","1","8.3155517578125"
"$","43","1707211077809","1652","-108.1953125","4.6328125","20.0205116271973","1","6.943603515625"
"$","45","1707211077809","1652","-50.4296875","14.6875","22.9493885040283","1","6.97265625"
"$","46","1707211077809","1652","-97.9921875","0.2734375","17.9425659179688","1","8.3155517578125"
"$","43","1707211077872","1653","-107.0078125","4.8203125","20.0205116271973","1","6.943603515625"
"$","45","1707211077872","1653","-49.1328125","14.9453125","22.9910354614258","1","7.08984375"
"$","46","1707211077872","1653","-96.9140625","0.234375","17.9425659179688","1","8.3155517578125"
"$","43","1707211077934","1654","-105.8203125","5.0078125","20.0205116271973","1","6.943603515625"
"$","45","1707211077934","1654","-47.7734375","15.203125","22.9910354614258","1","7.08984375"
"$","43","1707211078012","1655","-104.6328125","5.1953125","20.0205116271973","1","6.943603515625"
"$","45","1707211078012","1655","-46.4375","15.390625","23.0587863922119","1","7.2080078125"
"$","46","1707211078012","1655","-94.796875","0.453125","17.9000759124756","1","8.3155517578125"
"$","43","1707211078075","1656","-103.4453125","5.375","20.0205116271973","1","6.943603515625"
"$","45","1707211078075","1656","-45.1015625","15.4609375","23.0006427764893","1","7.3271484375"
"$","46","1707211078075","1656","-93.7265625","0.4375","17.9000759124756","1","8.3155517578125"
"$","43","1707211078168","1657","-102.2578125","5.5625","20.0205116271973","1","6.943603515625"
"$","45","1707211078168","1657","-43.7421875","15.6953125","23.0006427764893","1","7.3271484375"
"$","46","1707211078168","1657","-92.65625","0.40625","18.1346454620361","1","8.3155517578125"
"$","43","1707211078231","1658","-41.046875","15.984375","23.0305099487305","1","6.2587890625"
"$","45","1707211078231","1658","-90.4765625","0.375","18.1346454620361","1","8.3155517578125"
"$","43","1707211078278","1658","-98.5703125","5.9921875","20.4985122680664","1","7.060546875"
"$","45","1707211078278","1658","-39.6953125","16.28125","22.9940567016602","1","6.483154296875"
"$","43","1707211078340","1660","-97.3515625","6.171875","20.4985122680664","1","7.060546875"
